,date,lower,median,upper,canton
9,2022-01-24,11.135667935218292,12.146207765738318,13.248452086281592,TG
10,2022-01-25,10.263366364790222,11.030333746539291,11.854615555520057,TG
11,2022-01-26,9.943195755694445,11.001506212915773,12.172458626645158,TG
12,2022-01-27,8.399195545796552,9.310287006784028,10.32020789087021,TG
13,2022-01-28,10.798585763102112,11.627843143199566,12.52078180689582,TG
0,2022-01-15,1.341565703876348,1.399823318901408,1.4606107762581566,UR
1,2022-01-16,1.347759866937295,1.452009301508068,1.564322445998489,UR
2,2022-01-17,1.2756835994736488,1.350946144428239,1.4306490150837932,UR
3,2022-01-18,1.2581199705555193,1.3442616170192772,1.4363012568613698,UR
4,2022-01-19,0.8640388843523157,0.9278903952908013,0.9964604617514538,UR
5,2022-01-20,1.1795209988865851,1.3021102931101671,1.4374404669555803,UR
6,2022-01-21,1.0333530872932801,1.1376844476797079,1.2525495093672023,UR
7,2022-01-22,0.7723015274564131,0.8415873845392806,0.917089116926083,UR
8,2022-01-23,0.5547778445759308,0.5974196312832777,0.643338985743866,UR
9,2022-01-24,0.5024992591256942,0.568109536424389,0.6422864104076272,UR
10,2022-01-25,0.9259379104565784,1.0354116947401324,1.1578285816983058,UR
11,2022-01-26,0.5648383560949413,0.6393999325062507,0.7238040215885748,UR
12,2022-01-27,0.6802805858046139,0.7471433471942336,0.8205778511176455,UR
13,2022-01-28,0.7903667166888113,0.8519628569115075,0.9183594073870914,UR
0,2022-01-15,2.5714993156483783,2.6748283769510075,2.782309449823194,ZG
1,2022-01-16,2.5632272702092846,2.9156066401690377,3.316429322907331,ZG
2,2022-01-17,2.8456938049282052,3.4648026563297867,4.218604765741063,ZG
3,2022-01-18,2.573735892634607,2.8159107379405732,3.080872946886611,ZG
4,2022-01-19,2.58390278077482,3.0214536582480878,3.533098178795735,ZG
5,2022-01-20,2.988993966700971,3.4685593311712832,4.025067955267302,ZG
6,2022-01-21,3.1133330463293567,3.5643202622221337,4.080636007338122,ZG
7,2022-01-22,2.7752462957033988,3.408000313019003,4.185021758796324,ZG
8,2022-01-23,2.943287895394339,3.307279797917503,3.7162860210953856,ZG
9,2022-01-24,2.987664073641439,3.4755819658609024,4.043182132820754,ZG
