,date,lower,median,upper,canton
6,2022-01-21,36.634900723285575,38.386284512419806,40.22139570674099,GR
7,2022-01-22,41.04225369150785,43.385766579591674,45.86309406513634,GR
8,2022-01-23,36.83293583317634,39.44678730711727,42.246130905790466,GR
9,2022-01-24,37.49653065752125,39.697988059649575,42.02869514457259,GR
10,2022-01-25,41.420802042770006,43.70309381201177,46.11114016501486,GR
11,2022-01-26,30.74600023775997,34.18486654637102,38.00836179523612,GR
12,2022-01-27,32.60283200587953,34.84170506357407,37.23432404639458,GR
13,2022-01-28,35.63069330999924,38.87688546785444,42.4188272322087,GR
0,2022-01-15,39.474377639377586,40.79185988415123,42.153313929598994,JU
1,2022-01-16,21.551044080251668,23.58674787047289,25.814743500759466,JU
2,2022-01-17,22.835696910871278,25.38873930465094,28.22721312142927,JU
3,2022-01-18,15.19943097810425,16.43049442574393,17.761266685792293,JU
4,2022-01-19,14.596833109002338,17.941383072830607,22.052264635918235,JU
5,2022-01-20,12.562467774930333,14.39932972452648,16.504774398657645,JU
6,2022-01-21,9.151823943884448,10.696570059352796,12.502055517698157,JU
7,2022-01-22,8.316729314182394,10.788486806690274,13.994858216636858,JU
8,2022-01-23,12.064342833549246,13.957571983537285,16.1479011632424,JU
9,2022-01-24,12.33838774002662,14.495731788096059,17.030283413022747,JU
10,2022-01-25,13.718615853722472,17.773593900385993,23.027151099221157,JU
11,2022-01-26,11.821285066179094,14.317914877082124,17.341827498423665,JU
12,2022-01-27,26.587540261927817,32.82358358594597,40.5222758032398,JU
13,2022-01-28,18.33482387194791,22.12348887951505,26.69503473937798,JU
0,2022-01-15,65.33820675284746,68.74733519949176,72.33434053231511,NE
1,2022-01-16,57.28515193877287,63.15568518284081,69.6278256393072,NE
2,2022-01-17,61.52245946171875,67.0823555430484,73.14470950245457,NE
3,2022-01-18,38.189154517242024,42.03645078574496,46.27133585438627,NE
4,2022-01-19,53.55576195897234,57.54405044707272,61.8293461008353,NE
5,2022-01-20,41.68424414548774,46.57164202182127,52.03207794865224,NE
6,2022-01-21,31.68253046256631,34.211965434739106,36.943342650319835,NE
7,2022-01-22,30.856360454061033,33.716024070879214,36.840711685376206,NE
8,2022-01-23,33.61987089344645,37.97923133119986,42.903853410988724,NE
9,2022-01-24,23.947362952153014,27.20872636921177,30.914251064461403,NE
10,2022-01-25,33.649560123197276,41.2009002774581,50.44684618337158,NE
11,2022-01-26,22.201913044459552,24.79374140914324,27.688137136311727,NE
12,2022-01-27,23.15506960743751,27.0571854886415,31.616889906977484,NE
13,2022-01-28,24.482823808218352,29.363656967963294,35.21752054772331,NE
0,2022-01-15,135.3716586425453,138.40888739816506,141.51426009622054,TI
1,2022-01-16,135.1744652311093,138.71104208001594,142.340146580405,TI
2,2022-01-17,128.1688462793049,132.5703485727018,137.12300477753018,TI
3,2022-01-18,121.31362219157668,123.97715347659303,126.6991645825734,TI
4,2022-01-19,160.2760383606214,165.70538000082024,171.31864027881113,TI
5,2022-01-20,126.58911159389028,130.05008123869405,133.6056744315379,TI
6,2022-01-21,131.25276616536337,135.45370176451738,139.78909441493084,TI
7,2022-01-22,131.12045616748398,139.08225146143542,147.52749675362222,TI
8,2022-01-23,138.219083532168,143.84130455146007,149.69221591062413,TI
9,2022-01-24,126.92286378632005,131.50435617249195,136.25122516504024,TI
10,2022-01-25,112.94221430024405,118.72986057127943,124.81409080399969,TI
11,2022-01-26,132.03401291130328,141.5771548554551,151.8100551138332,TI
12,2022-01-27,127.49474823881802,138.21226626601666,149.83072487508278,TI
13,2022-01-28,117.67881065511727,127.03528455375246,137.13567830786957,TI
0,2022-01-15,315.8653023270952,318.0594109787733,320.2687606611689,VD
1,2022-01-16,311.18375069748873,313.7684809396148,316.37468026683797,VD
2,2022-01-17,304.79642744092996,310.0378475438747,315.3694015270824,VD
3,2022-01-18,325.06156171120574,328.9074206254259,332.7987805540085,VD
4,2022-01-19,278.56196493821153,283.06771955210723,287.6463549867753,VD
5,2022-01-20,289.88027307942724,293.94642548118054,298.06961382807987,VD
6,2022-01-21,288.35498199851116,295.6840665406049,303.19943355943224,VD
7,2022-01-22,277.51457879952096,281.2677057412057,285.07159023912897,VD
8,2022-01-23,287.22097212439223,292.6015538079354,298.0829312622022,VD
9,2022-01-24,287.0607787406088,294.0084902834907,301.1243567930485,VD
10,2022-01-25,298.73369007943177,304.1575283658682,309.6798423941923,VD
11,2022-01-26,295.9842256278699,301.87300013037475,307.8789351507004,VD
12,2022-01-27,277.28148948599227,280.90189085687206,284.5695629853873,VD
13,2022-01-28,288.52974744780306,295.2028426773534,302.030272773019,VD
0,2022-01-15,90.607040141395,92.86255834416971,95.17422408641939,VS
1,2022-01-16,82.01768154730934,86.57318508957587,91.38171471270806,VS
2,2022-01-17,103.20466801818135,110.37428069641606,118.04196528305368,VS
3,2022-01-18,87.57499235939991,93.57186366331189,99.97938262435521,VS
4,2022-01-19,72.46873290028195,77.97887456178078,83.90797844208318,VS
5,2022-01-20,60.33672319481038,65.39431618306651,70.87585076908341,VS
6,2022-01-21,71.74813570623039,76.45753212124771,81.47604339166122,VS
7,2022-01-22,64.56823872075724,72.34765043743509,81.06435342698344,VS
8,2022-01-23,66.02096283702755,71.46193703808822,77.35131730571423,VS
9,2022-01-24,62.31293745439945,67.07005290910367,72.19033768905348,VS
10,2022-01-25,56.493264058941335,64.71219832419193,74.12686594954776,VS
11,2022-01-26,68.76457823302529,72.43549573865594,76.30238093113084,VS
12,2022-01-27,46.56461486307799,51.97248057087513,58.00839853679922,VS
13,2022-01-28,55.80753451342765,61.824213396129764,68.48955782360422,VS
