,date,lower,median,upper,canton
2,2022-01-17,5.457428556751957,6.165502022843442,6.965444402685985,OW
3,2022-01-18,3.746311643446279,4.540848240370951,5.503894150971384,OW
4,2022-01-19,1.8610351125182658,2.37157488119632,3.0221715749955456,OW
5,2022-01-20,5.222410797650005,6.212280471281235,7.389772683379892,OW
6,2022-01-21,2.07246108374211,2.497929625792467,3.0107452749583863,OW
7,2022-01-22,1.8605917033486754,2.124386549028668,2.4255822497603567,OW
8,2022-01-23,4.619630831092769,5.6792724057360875,6.9819724211438094,OW
9,2022-01-24,3.6702368808390116,4.5878938779659375,5.734989571208714,OW
10,2022-01-25,3.993914370562939,4.971752457426051,6.1889966094686075,OW
11,2022-01-26,3.877144986978183,4.473761847442745,5.162186385821363,OW
12,2022-01-27,2.881179476816105,3.527318653736485,4.318362318319226,OW
13,2022-01-28,0.8234975686028022,1.17878772967394,1.6873644375021333,OW
0,2022-01-15,57.466325329707544,58.33507382320145,59.21695564200575,SG
1,2022-01-16,59.59892701191083,60.54416281618307,61.50439000990598,SG
2,2022-01-17,63.377081558957904,65.19387576338946,67.06275095829996,SG
3,2022-01-18,69.64158898484168,71.46852877343925,73.34339551258194,SG
4,2022-01-19,67.34501603706191,69.28497390475819,71.2808146981689,SG
5,2022-01-20,63.23354351304132,65.12981850103948,67.08295980761373,SG
6,2022-01-21,66.58340258081482,68.13573530254082,69.72425927892698,SG
7,2022-01-22,63.616763019700926,65.71271308617897,67.87771738416214,SG
8,2022-01-23,59.25132401895365,61.126509734204426,63.061041321043746,SG
9,2022-01-24,62.27433972598324,64.58728974404835,66.9861457357393,SG
10,2022-01-25,67.39199844441939,69.54270843510169,71.7620549638121,SG
11,2022-01-26,63.36482811127725,65.2086408063537,67.10610543036073,SG
12,2022-01-27,56.261628002411,58.116021221539555,60.031535569459514,SG
13,2022-01-28,57.88945997067156,59.551611413767425,61.26148738946707,SG
0,2022-01-15,11.254900033881965,11.545212602202325,11.843013587751718,SH
1,2022-01-16,11.993489379305327,12.450884398484291,12.925723065375216,SH
2,2022-01-17,11.922890499889709,12.32563427457442,12.74198234664396,SH
3,2022-01-18,11.735259282847064,12.706811319814188,13.758797315485115,SH
4,2022-01-19,10.380118530350916,11.039695119254022,11.741182720575434,SH
5,2022-01-20,10.46632343330795,11.29973158446726,12.199502021375201,SH
6,2022-01-21,9.609449976237755,10.601531991739343,11.696036802293246,SH
7,2022-01-22,10.230692668010896,11.170801088287236,12.19729699673805,SH
8,2022-01-23,7.8437831856974265,8.59810948776328,9.424978357174172,SH
9,2022-01-24,4.411210443124803,5.050819751520398,5.783170059843553,SH
10,2022-01-25,8.799004076633022,9.43238849977396,10.11136624506632,SH
11,2022-01-26,6.360521092581331,6.683565544003721,7.0230170973090855,SH
12,2022-01-27,5.561190757361101,5.875886468495061,6.208390126690541,SH
13,2022-01-28,5.286720494055787,5.719285338428551,6.187243078037146,SH
