,date,lower,median,upper,canton
4,2022-01-15,4.391939487845369,4.812770352857859,5.2739247736564145,NW
5,2022-01-16,4.166227035222302,4.581281787076747,5.037685809045504,NW
6,2022-01-17,4.069298942756066,4.420668825694246,4.802378282198474,NW
7,2022-01-18,3.8505321987531644,4.348794491214903,4.911532367641274,NW
8,2022-01-19,3.7753503939110735,4.183770183189067,4.636373083137505,NW
9,2022-01-20,3.884952505042567,4.202627597155896,4.546279188085677,NW
10,2022-01-21,3.5272839185608107,3.8186425226637812,4.134067756543316,NW
11,2022-01-22,3.3458555457028543,3.653699013748107,3.989866358758054,NW
12,2022-01-23,3.500063629000874,3.998169248104968,4.567161923583491,NW
13,2022-01-24,3.823647757299792,4.258011192944795,4.741717979808573,NW
0,2022-01-11,7.407658335409612,7.84524450372022,8.308679819767766,OW
1,2022-01-12,6.459554154196267,7.531567092497484,8.781488863583803,OW
2,2022-01-13,6.240480814332482,7.1830071878717865,8.267887330495178,OW
3,2022-01-14,7.18189993513663,8.100116354676313,9.135728087535163,OW
4,2022-01-15,7.260506921302977,8.300427358626228,9.489295318165809,OW
5,2022-01-16,5.71014316220926,6.585931176399909,7.596042380747361,OW
6,2022-01-17,4.920308860376194,6.099012320801169,7.5600846094934795,OW
7,2022-01-18,3.513538580556458,5.301669999050989,7.999828131782104,OW
8,2022-01-19,4.66386698806901,5.468409711732295,6.4117404831369536,OW
9,2022-01-20,4.7038977095057195,6.491635003791255,8.958809826431377,OW
10,2022-01-21,4.528581947983677,5.209734047887965,5.993339451836048,OW
11,2022-01-22,5.123019795686249,6.0102419706030155,7.051116330960653,OW
12,2022-01-23,4.860498431199768,5.827217592984695,6.986210438423804,OW
13,2022-01-24,5.418894622523625,6.138615935779542,6.953928472862133,OW
0,2022-01-11,71.33578737531384,72.02053135627821,72.71184811560136,SG
1,2022-01-12,72.76332697205808,74.9721234892306,77.24797001988239,SG
2,2022-01-13,69.17571378944693,71.43816336037887,73.77460823660813,SG
3,2022-01-14,75.92273338979821,78.45916314759515,81.08033005366107,SG
4,2022-01-15,73.66720571656371,76.42793413722372,79.29212272497577,SG
5,2022-01-16,79.06642574107119,81.15713775216966,83.30313336401753,SG
6,2022-01-17,83.19274828633854,85.52694410958493,87.92663206109361,SG
7,2022-01-18,75.02546056926211,76.86955354341482,78.75897351551619,SG
8,2022-01-19,79.09942125499556,81.39234570128836,83.75173716381201,SG
9,2022-01-20,76.5037750673801,78.91716833284202,81.40669466557608,SG
10,2022-01-21,78.65258691739616,80.34019946336862,82.06402233905743,SG
11,2022-01-22,74.17176655747062,76.27504990788248,78.43797591017444,SG
12,2022-01-23,71.85722405001368,73.82579406782344,75.84829419448798,SG
13,2022-01-24,71.36386036555243,73.33588852407546,75.3624105824252,SG
0,2022-01-11,14.157332680346475,14.381790491894867,14.609806975850177,SH
1,2022-01-12,12.429668937256347,12.936288738672431,13.463557812766853,SH
2,2022-01-13,13.57552202638051,14.368617213704578,15.208045792476453,SH
3,2022-01-14,13.405930504296332,14.088289517708972,14.805380459877789,SH
4,2022-01-15,12.182361644540196,14.635180691973975,17.581854827197755,SH
5,2022-01-16,11.49171687899736,12.015558286075064,12.563278615915882,SH
6,2022-01-17,8.845539036451598,9.61197202702857,10.444813579777282,SH
7,2022-01-18,7.8843644909460915,8.360742195739213,8.865902907442349,SH
8,2022-01-19,9.663429134245318,10.286816686663546,10.950418953249109,SH
9,2022-01-20,6.267581457854049,8.109022451266362,10.49148631849711,SH
10,2022-01-21,10.392614372579223,11.135108979195879,11.930650703803309,SH
11,2022-01-22,10.41925922731741,11.071860160172236,11.76533616564704,SH
12,2022-01-23,11.011852214092345,11.509942958504345,12.030563463109766,SH
13,2022-01-24,8.204162119714205,8.586760720425438,8.987201690306149,SH
0,2022-01-11,34.8827860241558,35.48522494365373,36.09806821134434,SO
1,2022-01-12,33.12619073969249,34.425521007918334,35.775815757970484,SO
2,2022-01-13,34.3429821747427,35.868833105135096,37.462477247250725,SO
3,2022-01-14,33.41604363785589,35.13923068046888,36.95127843968883,SO
4,2022-01-15,34.302596456981675,35.41025394619968,36.55367855628153,SO
5,2022-01-16,36.50571479820807,38.06848049589289,39.69814631152803,SO
6,2022-01-17,35.53173984137089,37.18452396354173,38.91418851337233,SO
7,2022-01-18,31.95239471942108,33.92849783636365,36.02681349991126,SO
8,2022-01-19,31.23464363808609,33.53583878647443,36.00657321862488,SO
9,2022-01-20,31.630014963591396,33.189163533580064,34.82516771891055,SO
10,2022-01-21,30.85215223874873,32.47850970832901,34.190599887847675,SO
11,2022-01-22,29.415591030731736,31.898581847025795,34.5911636719574,SO
12,2022-01-23,28.348025685246743,30.76015567626403,33.377533509165175,SO
13,2022-01-24,26.54248183750885,27.946199722780765,29.424154219138824,SO
0,2022-01-11,21.92701536132661,22.486996735351553,23.061279150083017,SZ
1,2022-01-12,20.623193677613607,21.579407457247687,22.579956988494995,SZ
2,2022-01-13,20.443545041604317,21.53923614215656,22.693651841861556,SZ
3,2022-01-14,21.615618212475006,22.80658490714987,24.063170898662893,SZ
4,2022-01-15,20.42582157853692,21.760142921942258,23.181629104256103,SZ
5,2022-01-16,20.792676481365362,21.95856556614916,23.189828503079234,SZ
6,2022-01-17,21.21528975833232,22.589503521137207,24.052731550887966,SZ
7,2022-01-18,20.420224819114814,21.441154400576796,22.51312637846374,SZ
8,2022-01-19,24.50011149140841,26.49862409696722,28.660158517180957,SZ
9,2022-01-20,21.639441918749885,23.100352622678066,24.65989156724505,SZ
10,2022-01-21,26.93103737513156,28.7134668088028,30.61386625015563,SZ
11,2022-01-22,28.689908017782333,30.42872328449942,32.27292329242566,SZ
12,2022-01-23,27.142962854052904,29.10876105281607,31.216929949245483,SZ
13,2022-01-24,29.203375416370683,31.052838548573714,33.01942902748273,SZ
0,2022-01-11,38.857889434670646,39.55716990100865,40.269034508629574,TG
1,2022-01-12,36.44502501527141,37.67065468078153,38.93750171618917,TG
2,2022-01-13,33.27952550065112,34.19733184026868,35.140450093574,TG
3,2022-01-14,35.41887699561967,36.38875371783505,37.385188618515876,TG
4,2022-01-15,39.21182926236035,40.219183380728865,41.25241648354885,TG
5,2022-01-16,30.456381615147198,32.08090756844467,33.792084805741844,TG
6,2022-01-17,33.92157815303593,34.83567763245962,35.77440974703115,TG
7,2022-01-18,32.99975843796379,34.143698015234456,35.32729236024854,TG
8,2022-01-19,31.97205054790195,33.16856873334842,34.409865271874224,TG
9,2022-01-20,36.304204413339264,37.79157950271517,39.33989201496664,TG
10,2022-01-21,34.84481985588673,35.90759955854377,37.00279442939657,TG
11,2022-01-22,32.00999570071949,33.20020856362392,34.43467656083913,TG
12,2022-01-23,33.66021706295314,35.48379486880961,37.406166928065964,TG
13,2022-01-24,35.81974442646479,37.2636050006326,38.765666251299265,TG
0,2022-01-11,8.369610787861363,8.671200501501426,8.983657668560635,UR
1,2022-01-12,8.861188015149201,9.746223272852093,10.719653834439534,UR
2,2022-01-13,6.195618524794067,6.898892101803025,7.681995274862752,UR
